ts_code,stock_name,last_close,ret_5d_pct,ret_20d_pct,excess_5d_pct,excess_20d_pct,ann_vol_20d_pct,above_ma20,amt_5d_vs_20d,score
300144.SZ,????,9.04,3.550973654066425,5.978898007033995,2.824948948310846,5.836104334801884,34.97867958370337,1.0,1.4936117072706498,22.160310633209317
600186.SH,????,6.63,13.139931740614319,4.409448818897643,12.41390703485874,4.266655146665532,51.02299396655772,1.0,1.2884852730454492,21.716313881003746
002946.SZ,???,19.07,0.2628811777076745,5.885619100499717,-0.4631435280479046,5.742825428267606,38.499558601030806,1.0,1.1371996749368325,17.68870638823455
002840.SZ,????,9.72,-0.4098360655737654,0.6211180124223725,-1.1358607713293445,0.4783243401902615,17.15913877805714,1.0,0.6531673615294357,11.157734859857756
300138.SZ,????,13.65,0.6637168141592875,-0.943396226415083,-0.062307891596291576,-1.086189898647194,30.401553620480936,0.0,0.7108410282741459,-3.7433564589913466
