ts_code,stock_name,holiday,corr_pre7_dummy,corr_pvalue,corr_pre7_dummy_excess,corr_excess_pvalue,avg_pre7_cum_return_pct,avg_post7_cum_return_pct,avg_pre7_excess_cum_return_pct,avg_post7_excess_cum_return_pct,pre7_excess_t_stat,pre7_excess_pvalue_gt0,post7_excess_t_stat,post7_excess_pvalue_gt0,events
002707.SZ,众信旅游,春节,0.0012838439268482355,0.9502532416408492,0.008664815132487234,0.6736989174544444,-0.006063420638687391,3.2763074801199226,0.626933981367378,1.9385898359119882,0.18337473134016458,0.42953317802360397,1.705900266607286,0.0632092503035271,9
002707.SZ,众信旅游,清明,-0.0021832495663112158,0.9155064039182718,-0.011998168455863703,0.5598426810971618,-0.4322977997281132,-2.9925131322498686,-1.6907730379051007,-2.4917157052266137,-0.8530834929442308,0.7907897170141889,-1.3982762808110725,0.9002113977161035,9
002707.SZ,众信旅游,国庆,-0.014565582572014265,0.479034727438771,-0.028113300739289,0.17179982052984857,-1.729393833610084,-7.2355840430623655,-3.3346806990776976,-6.729505691473172,-2.0278751436542413,0.9634073797708164,-2.062117781712155,0.9653788374968294,10
002707.SZ,众信旅游,端午,-0.014830064670585036,0.4710875925047033,-0.01698326050523898,0.4091640503582372,-1.8628912008380734,2.0991350037834433,-2.070340729255908,0.7472955546305028,-2.0851428564597683,0.9666466537504659,0.39080873147072026,0.35307003488538247,10
002707.SZ,众信旅游,五一,-0.05273377718922703,0.010335544798276692,-0.04711152389694872,0.021982563617956787,-6.175423226965917,-1.8557065009619755,-5.055766135359349,-1.7847980759510018,-1.9488295251848955,0.9584385939203445,-1.3023377068709117,0.8874299624428521,10
300859.SZ,西域旅游,清明,0.026081274816697527,0.34080540219610445,0.02230916146677969,0.41520527175061667,6.484636136199773,-0.8883212704019428,5.376500685210475,1.094899693756346,2.0019110907582536,0.06953410797525733,0.18647829723593887,0.4319836059431877,4
300859.SZ,西域旅游,端午,-0.001527682813725851,0.9555118019788379,1.5854932799244924e-05,0.99953804362139,0.9579371562177986,2.9806501845268474,1.1045567739569462,2.120297979803296,0.3778189832961211,0.3623792961532134,0.9346532716844729,0.20144001013466348,5
300859.SZ,西域旅游,春节,-0.02219595697765835,0.41757686265746835,-0.026459336167501256,0.3338500889742985,-2.7579380146010957,6.707317290226291,-3.4981837096079738,5.557370469681587,-0.628491806763258,0.718108051420778,2.107641424435971,0.05138170907651699,5
300859.SZ,西域旅游,中秋,-0.02278842346837392,0.40525335309421057,-0.019305016132414615,0.4807920018560513,-3.8234019573197244,7.063708013386486,-2.931761794995113,5.307143273223339,-0.30007433918747184,0.6037817727703889,1.0159578052128075,0.20827820075480818,3
300859.SZ,西域旅游,国庆,-0.042851800966062024,0.11745552485362563,-0.05856163460507708,0.0323273578083738,-4.42597172301105,-6.9390744532413855,-7.075913576336032,-6.7443428602040685,-1.0921175411852704,0.8377062194718503,-3.7560686503195013,0.9933945613935394,6
300859.SZ,西域旅游,五一,-0.14181346597352856,1.940535529814337e-07,-0.14137647285853777,2.11717932029678e-07,-21.91958700103709,-1.958675466494697,-20.87499503573074,-3.174821275694291,-3.034127011051689,0.9806880546014436,-1.3255019879927934,0.8721794398429359,5
600185.SH,珠免集团,清明,0.02569706798163085,0.20429092076037705,0.01831257948785186,0.365699664748962,3.6225047962117634,4.175725178989377,2.364029558034776,4.676522606012631,1.1737516546840863,0.13712581471629826,0.9786239461860959,0.1782141849778616,9
600185.SH,珠免集团,国庆,0.021284059129751974,0.2930903692077533,0.010997345896010322,0.5869992778733328,3.3559801663796414,-0.9173273874220799,1.7506933009120278,-0.4112490358328854,0.5765427496490739,0.289190251897354,-0.21004776062711733,0.5808457581909577,10
600185.SH,珠免集团,中秋,0.004990567212248519,0.8053013084935027,0.0017077551941787577,0.932779509286586,1.0350576837083645,0.07616051808879891,0.3944650462931576,-0.09699246920013331,0.24993342881564978,0.40629141202853675,-0.045995876635300914,0.5174529583320362,6
600185.SH,珠免集团,端午,-0.012315416446723062,0.5429902204113952,-0.013722970273149416,0.49788126786166903,-1.2675266022485676,5.794669669707271,-1.363548802217207,4.730676418248613,-1.1588250770667363,0.861825070243922,1.255266124272116,0.12049720926161586,10
600185.SH,珠免集团,五一,-0.023581524285221513,0.2440659484448955,-0.015116452813848198,0.4552664999932375,-2.397043480829816,0.27224163848229876,-1.277386389223247,0.5420044542266301,-0.5968850026591795,0.717352487013301,0.30629833598833756,0.3831724259342334,10
600185.SH,珠免集团,春节,-0.0345125036863647,0.08817107588269373,-0.033156122203530154,0.10140622085096683,-3.837130150365462,4.169018582818592,-3.3695484798074444,2.459050569419393,-1.869255830199772,0.9527947249943916,1.2067074472341128,0.12915217912417212,10
601888.SH,中国中免,国庆,0.03820577092359478,0.05823800558991007,0.029668427470082304,0.14143089494886174,5.176587373507894,-4.254794125133782,3.57130050804028,-3.7487157735445877,1.5325866580386955,0.07987099249849874,-2.1066149715377755,0.9677885703636012,10
